Column1,sentence,label,filename
597,"sud je prihvatio prednji dokaz – mjenicu, za koju je optužena priznala da je ispunila i na osnovu koje je utvr?eno da ista ne sadrži svojeru?ne podpise lica ?ija imena su upisana u mjenici, a optužena je istakla da je mjenicu ispunila, na na?in kako su joj kazali u banci.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
598,"na osnovu ovako utvr?enog ?injeni?nog stanja, sud nije mogao izvesti zaklju?ak, da su se u radnjama optužene z. v., stekli elementi krivi?nog djela falsifikovanje isprave iz ?l 412 st. 2 u vezi st. 1 kz-a, koje joj je optužnicom stavljeno na teret, pa je na osnovu ?l 363 ta? 1 zkp-a oslobodio od optužbe, pošto djelo za koje je optužena, po zakonu nije krivi?no djelo.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
599,"naime, na osnovu ugovora o zajmu agroinvest vfi doo b. ld …, izjava za žirante na ime ošte?enih i administrativnih zabrana za žiranta na ime ošte?enih, utvr?eno je da je optužena, kod agroinvesta vfi doo b., realizovala kredit u iznosu od 8.000,00 eura, te da su joj žiranti po ovom kreditu bili d. b., m. v. i m. v.. tako?e je na osnovu mjenice br …, utvr?eno da na prednjoj stani mjenice postoji sa lijeve strane ispisano slovima „priznajem za svoje z. v., br lk.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
600,"…“, a u donjem desnom uglu slovima ispisano „v.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
601,"m., br lk.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
602,"…, mup b.“.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
603,na pole?ini mjenice upisana su imena pod ta?kom 1.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
604,„v.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
605,"m., brlk…., mup-a b.“, pod ta?kom 2.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
606,„v.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
607,"m., brlk…., mup-a berane“ i pod ta?kom 3 „b.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
608,"d., br lk.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
609,"…, mup b.. optužena nije sporila da je ona upisala ove podatke u mjenicu, ali je negirala izvršenje krivi?nog djela i navela da je podatke u mjenicu unijela na osnovu kopija li?nih karata koje su joj dale ošte?ene, a ako taj dokument nije bio ispravan, zašto su joj ga prihvatili u banci, dakle, tvrde?i da nije znala da takva mjenica nije ispravna.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
610,"na osnovu prednjeg, sud nije mogao izvesti zaklju?ak da su se u radnjama optužene stekli elementi predmetnog krivi?nog djela.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
611,"ovo iz razloga što je ?lanom 3 zakona o mjenici ta?no propisano šta mjenica mora da sadrži, a ?lanom 4 istog zakona, koji bitni elementi mjenice mogu biti izostavljeni, kao što je u pitanju rok dospjelosti, mjesto izdavanja, mjesto pla?anja i dr. u svakom slu?aju, svaka mjenica mora da sadrži potpis i pe?at izdavaoca mjenice, odnosno akceptanta.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
612,"u konkretnom slu?aju, mjenica nije ni podpisana, ni ovjerena.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
613,tako?e je odredbama ?l 112 i 113 zakona o mjenici ( sl.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
614,list rcg br 45/05 ) propisano da se mjenica izdaje na jedinstvenom mjeni?nom blanketu i da centralna banka cg posebnim propisom utvr?uje izgled jedinstvenog mjeni?nog blanketa.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
615,centralna banka je odlukom o jedinstvenom mjeni?nom blanketu ( sl.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
616,"list cg br 81/05 ) propisala izgled mjeni?nog blanketa, koji je pustila u opticaj od 01.03.2006. godine ( odluka o puštanju u opticaj, prodajnoj cijeni i povla?enju iz opticaja jedinstvenih mjeni?nih blanketa „ sl.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
617,list rcg „ br 1/06 ).,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
618,"?injenica je da je optužena na mjenici upisala imena ošte?enih m. v., br lk.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
619,"…, mup b. i m. v., brlk…., mup b.. me?utim, optužena ova lica nije podpisala, niti na mjenici postoje pe?ati škole u kojoj su ošte?ene zaposlene, što zna?i da takva mjenica nije sadržala bitne elemente koje mora svaka mjenica da sadrži, dakle, nije bila ispravna.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
620,"okolnost da je i pored takve mjenice, kredit optuženoj odobren je irelevantna za utvr?ivanje njene krivice.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
621,"naime, ista je predala traženu dokumentaciju, a banka je odlu?ivala o odobravanju kredita.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
622,"po mišljenju suda, optužena kao neuko lice, nije ni mogla znati kako se mjenica pravilno ispunjava i obzirom da su joj u banci rekli šta da napiše i kako popuni mjenicu, ista je to u?inila, pri ?emu nije potpisivala lica za koja je unijela podatke, a koja su se predhodno saglasila da joj budu žiranti i obezbijedile joj administrativne zabrane i izjave za žirante, koje su podpisale i ovjerile u ustanovi gdje su zaposlene.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
623,"samim tim, jer su ošte?ene bile saglasne da joj budu žiranti, kod optužene nije postojala svijest da ispunjavanjem mjenice vrši krivi?no djelo, niti htenje za nastupanje zabranjene posledice, dakle, nije postojao umišljaj, kao bitan elemenat izvršenja predmetnog krivi?nog djela.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
624,"ošte?ene su navela da su optuženoj bile žiranti za kredit kod agroinvest banke u iznosu od 3.000,00 €, da su podpisale administrativne zabrane i izjave za žirante, ali da nijesu podpisale mjenicu, niti im je optužena mjenicu pokazala, me?utim, kako se optuženoj stavlja na teret da je u mjenicu unijela lažne podatke, upisala imena v. m., br lk.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
625,"…, izdata od mup-a b. i v. m., br lk.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
626,"…, izdata od mup-a b. i ovaku lažnu javnu ispravu, za koju je znala da je lažna, upotrijebila kao pravu, a mjenica ne sadrži podatak da li se kredit odnosi na 3.000,00 € ili 8.000,00 €, to sud nije cijenio da li se u radnjama optužene sti?u elementi drugog krivi?nog djela, jer bi na taj na?in prekora?io objektivni identitet optužbe i presude i preuzeo ulogu tužioca.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
627,"kako na osnovu prednjeg, sud nije mogao izvesti zaklju?ak da su se u radnjama optužene z. v. stekli elementi krivi?nog djela falsifikovanje isprave iz ?l 412 st. 2 u vezi st. 1 kz-a, sud je istu, na osnovu ?l 363 ta? 1 zkp-a, oslobodio od optužbe.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
628,"troškovi krivi?nog postupka, padaju na teret budžetskih sredstava ovoga suda, na osnovu ?l 203 st. 1 zkp-a.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
629,"ošte?ene m. v. i m. v., iz b., radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete na osnovu ?l 212 st. 3 zkp-a upu?uju se na parnicu.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
630,sa izloženog odlu?eno je kao u izreci presude.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
631,osnovni sud u beranama dana 09.06.2011. godine.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
632,"zapisni?ar, predsjednik vije?a sudija, danojle miloševi? ana kenji? - ?uki? pravna pouka: protiv ove presude, dozvoljena je žalba, u roku do 15 ( petnaest ) dana, od dana prijema iste, višem sudu u b. polju, a preko ovog suda.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10155.txt
633,"osnovni sud u beranama k.br100/2011 u ime naroda osnovni sud u beranama, kao prvostepeni krivi?ni,po sudiji milovanu spasovi?u, kao sudiji pojedincu, uz sudjelovanje zapisni?ara momirke fati?, u krivi?nom predmetu protiv okrivljenog p. m. , zbog dva krivi?na djela nasilje u porodici ili porodi?noj zajednici iz ?l220.st.2 u vezi st.1.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
634,"kz cg, po optužnom predlogu odt-a u beranama ktbr68/11, od 14.03.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
635,"2011 godine, nakon održanog usmenog, glavnog i javnog pretresa, u prisustvu zamjenika odt u beranama amre sujkovi?, okrivljenog p. m., ošte?enih p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
636,"i p. b., donio je i javno objavio dana 01.06.2011. godine p r e s u d u okrivljeni p. m. , od oca b. i majke ž., ro?.d., ro?en … godine u b., sa prebivalištem u selu p., opština b., državljanin cg, penzioner, oženjen, pismen, sa završenom oš, srednjeg imovnog stanja, osu?ivan presudama okružnog suda bijelo polje kž.br….",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
637,"od 24.01.1974 godine, po ?l135/1 kz-a, 8 godina zatvora; opštinskog suda rožaje k.br….",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
638,"od 09.06.1985 godine, po ?l143/1 kzcg, nov?anom kaznom u iznosu od 10.000,00 dinara; opštinskog suda ivangrad k.br….",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
639,"od 05.03.1987 godine, po ?l46/1 kzcg, nov?anom kaznom u iznosu od 20.000,00 dinara; osnovnog suda berane k.br….",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
640,"od 20.03.1992 godine, po ?l143 kz rcg,30 dana zatvora, uslovno za jednu godinu; osnovnog suda berane k.br….",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
641,"od 28.10.1991 godine, po ?l143.st.1.kz rcg,30 dana zatvora, uslovno za jednu godinu i višeg suda bijelo polje k.br….",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
642,"od 09.01.2005 godine, po ?l143.st.1,na 2 godine i 6 mjeseci zatvora.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
643,"k r i v j e što je: dana 07.03.2011 godine, oko 23,25 ?asova, u porodi?noj ku?i, koja se nalazi u selu g.-p.,opština b.,primjenom grubog nasilja narušio duševni integritet ?lana svoje porodice, sina p. b.,na na?in što je nakon prepirke sa istim, iz vitrine u kuhinji uzeo kuhinjski nož,marke ""kitchen prince"" sa sje?ivom dužine oko 20 cm,sredstvo podobno da tijelo teško povrijedi ili zdravlje teško naruši i sa nožem u ruci prijetio ošte?enom p. b.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
644,"""ja ?u te iskasapiti,isje?i?u te,poješ?eš svoje džigerice"",zbog kojih prijetnji je ošte?eni p. b. ušao u svoju sobu, a kada je okrivljeni pokušao da u?e za njim nije mu dozvolila njegova bivša supruga p.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
645,"lj., koja je stala ispred njega, nakon ?ega je okrivljeni neprestaju?i da mu prijeti ""kako ?e mu isukati džigerice"", izašao van ku?e, što je ošte?eni b. iskoristio, napustio ku?u i otišao u svoje auto, da bi se okrivljeni poslije 5-6 minuta vratio u ku?u i sa nožem u ruci sjedio na krevetu sve do dolaska policije.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
646,-?ime je izvršio krivi?no djelo nasilje u porodici ili porodi?noj zajednici iz ?l220.st.2.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
647,u vezi st.1.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
648,kz cg.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
649,"pa ga sud za izvršeno krivi?no djelo, na osnovu navedenog zakonskog propisa, te primjenom ?l32, 36, 42..kz cg, kao i primjenom ?l364 zkp-a, o s u ? u j e na kaznu zatvora u trajanju od 3 /tri/ mjeseca.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
650,"okrivljeni se obavezuje da na ime troškova krivi?nog postupka plati sudu iznos od 50,00 /pedeset/ eura, kao i da na ime paušala plati sudu iznos od 30,00 /trideset/ eura, a sve u roku od 15 dana od dana pravosnažnosti presude, pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
651,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
652,"ii osloba?a se od optužbe da je: istog dana,u isto vrijeme i na istom mjestu,kao pod stavom i, izreke presude primjenom grubog nasilja narušio duševni integritet ?lana svoje porodice, supruge p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
653,"na na?in što je bez ikakvog razloga ošte?enoj istoj uputio uvredljive i prijete?e rije?i "" što je majku ti pi?orsku jebem, kurvo, naješ?u te ja džigerica"", da bi nakon što je na ovako njegovo ponašanje reagovao p. b., iz vitrine u kuhinji uzeo kuhinjski nož, marke ""kitchen prince"" sa sje?ivom dužine oko 20 cm, sredstvo podobno da tijelo teško povrijedi ili zdravlje teško naruši i sa nožem u ruci nastavi sa prijetnjom"" kako ?e je zaklati, prosuti joj džigerice"", izašao van ku?e, da bi se poslije 5-6 minuta vratio u ku?u i sa nožem u ruci sjedio na krevetu sve do dolaska policije .",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
654,\- ?ime bi izvršio krivi?no djelo nasilje u porodici ili porodi?noj zajednici iz ?l220.st.2.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
655,u vezi st.1.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
656,kz cg.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
657,pošto nije dokazano da je okrivljeni izvršio krivi?no djelo za koje je optužen shodno ?l363.st.1.ta?3.zkp-a.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
658,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
659,"o b r a z l o ž e nj e zamjenik odt-a u beranama amra sujkovi?, na glavnom pretresu u završnoj rije?i, ostala je pri podnjetom optužnom ptredlogu ktbr68/2011 od 14.03.2011.godine, s time što je isti precizirala u pogledu pravne kvalifikacije i okrivljenom stavila na teret da je izvršio dva krivi?na djela nasilje u porodici ili porodi?no zajednici iz ?l220.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
660,"st.2 u vezi st.1 kzcg, te da je navedenim dokazima na glavnom pretresu utvr?eno da je okrivljeni izvršio krivi?na djela stavljena mu na teret, pa je predložila da ga sud oglasi krivim i osudi na kaznu po zakonu.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
661,ošte?ena p.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
662,"lj., u završnoj rije?i je izjavila da se ne pridružuje krivi?nom gonjenju protiv okrivljenog, niti postavlja bilo kakav imovinsko pravni zahtjev za naknadu štete.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
663,"ošte?eni p. b. u završnoj rije?i je izjavio da se pridružuje krivi?nom gonjenju protiv okrivljenog, a da ne postavlja imovinsko pravni zahtjev za naknadu štete.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
664,"izjašnjavaju?i se o navodima iz optužnog predloga odt-a u beranama okrivljeni p. m. je tokom postupka naveo da živi u selu g.-p., opština berane, u porodi?noj ku?i koju je sagradio sa svojom suprugom p.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
665,"lj., da sa istom u braku ima tri k?erke i jednog sina, te zbog nesuglasica su se razveli sudski, ali su u ku?i ostali da žive zajedno.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
666,"i dana 07.03.2011.godine, negdje oko 23,25 ?asova, dok je ležao na krevetu u kuhinji, a na drugom krevetu u drugom uglu kuhinje ležala je njegova supruga i u jednom momentu mu se otrglo i ispustio je vjetar da bi mu u tom momentu supruga kazala: - "" iza?i, pa seri napolje"" .",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
667,"nasmijao se, a zatim iz druge sobe ušao je njihov sin p. b. koji je, ?im se pomolio na vrata od kuhinje govorio: - ""šta je majko"", na šta mu je p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
668,"odgovorila: - "" ništa sine"" i tako 2 -3 puta.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
669,"dalje je naveo da ga je p. b. uhvatio za lijevo uvo, te kada je uzeo mobilni telefon sa namjerom da pozove policiju tada i p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
670,i p. b. ska?u na njega i oduzimaju mu mobilni telefon.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
671,"dalje navodi da je ustao sa kreveta uzeo kuhinjski nož i krenuo napolje, da bi p. b. sa stolicom pokušao da ga sprije?i da iza?e, ali je nekako uspio i izašao vani iz ku?e, a nakon toga udaljio se od ku?e oko 30 m i zbog velike hladno?e se vratio u ku?u, sjeo na krevet na kojem je i ranije bio, a nož je stavio pored mene ukoliko bi ga napali da se brani, a sigurno nož ne bi upotrebio, te nakon što je došla policija uzela nož koji je bio na stolu, kao i jedan džepni nož, a zatim nas poveli u stanicu policije gdje smo i dali izjave.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
672,"istakao je , da nije vrije?ao, niti upu?ivao bilo kakve rije?i prijetnje, niti uvredljive rije?i niti supruzi, niti sinu p. b., a da trzavica u braku sa suprugom je bilo od prvog dana braka, a koje trzavice ih prate i dandanas.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
673,u završnoj rije?i je naveo da nije izvršio krivi?na djela koja mu se stavljaju na teret.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
674,"radi pravilnog i zakonitog presu?enja ove krivi?no pravne stvari,sud je na glavnom pretresu u dokaznom postupku, izveo slede?e dokaze: u svojstvu svjedoka saslušao ošte?ene p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
675,"i p. b., izvršio uvid u potvrdu o privremeno oduzetim predmetima up pj b. br….",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
676,od 08.03.2011.godine i izvršio uvid u izvod iz kaznene evidencije za okrivljenog.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
677,"nakon sprovedenog dokaznog postupka, cijene?i navode optužbe, odbranu okrivljenog, te izvedene pobrojane dokaze, u smislu ?l17.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
678,"i 360.zkp-a,a dovode?i ih u vezu jedne sa drugim,sud je stao na stanovište,da su ?injenice iz ?injeni?nog opisa izreke presude pod stavom jedan na štetu ošte?enog p. b. u potpunosti dokazane i da je okrivljeni dana 07.03.2011 godine, izvršio krivi?no djelo nasilje u porodici ili porodi?noj zajednici iz ?l220.st.2 u vezi st.1.kz cg, pa ga je oglasio krivim jer nije bilo osnova koji bi isklju?ivali postojanje krivi?nog djela i krivice okrivljenog.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
679,"pritom sud nije prihvatio odbranu okrivljenog, da ga je ošte?eni p. b. hvatao za uho i da istom da istom nije upu?ivao rije?i prijetnje drže?i nož u ruci, a iz razloga jer je na sasvim druga?iji na?in htio prikazati kriti?ni doga?aj u odnosu na ošte?enog p. b. i p. lj..tako?e tokom postupka nije dokazano da je okrivljeni izvršio krivi?no djelo bliže opisano pod stavom dva izreke presude na štetu svoje bivše supruge, ošte?ene p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
680,"dana 07.03.2011 godine, te ga je na osnovu ?l363.st.1ta?3.zkp-a, oslobodio od optužbe.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
681,sud je cijenio odbranu okrivljenog upore?uju?i je sa ostalim izvedenim dokazima naro?ito sa iskazom svjedoka-ošte?ene p.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
682,"lj., te dovode?i u vezu jedne sa drugim, a cijene?i ih i svaki pojedina?no, odlu?io kao u izreci presude.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
683,"naime, iz iskaza svjedoka \- ošte?ene p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
684,"je utvr?eno da živi u porodi?noj ku?i u selu g.-p., opština berane zajedno sa razvednim suprugom p. m. i sinom p. b., te da je ta?no da pored sina p. b. imaju još tri k?erke, koje su se poudale i žive kako koja gdje, te da je u no?i 07.03.2011.godine, negdje poslije 23,00 sata dok su se nalazili u kuhinji porodi?ne ku?e i gledali tv i kada su krenuli da spavaju, p. b. je izašao iz kuhinje dok je p. m. ležao na krevetu i odjednom je pustio jaki vjetar, da bi mu kazala nemoj to tako da radiš, iza?i napolje, te rije?i je ?uo p. b. i odmah se iz hodnika vratio i kazao okrivljenom p. m. : - ""nemoj to tako da radiš, iza?i napolje pa to radi"", da bi okrivljeni p. m. ustao sa kreveta, uzeo kuhinjski nož iz vitrine i sa tim nožem krenuo u pravcu p. b., da bi p. b. uzeo stolicu i nije mu dao da u?e u sobu u kojoj se nalazi.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
685,"dalje je navela da je odmah sko?ila, pritvorila vrata od spava?e sobe gdje se nalazio p. b., kako ne bi p. m. ušao u sobu.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
686,"tada je m. p. kazao p. b. :- "" ti napravi ku?u pa vladaj, a ja ?u te iskasapit, isje?i ?u te, poješ?eš svoje džigerice "", dok se njoj obratio sa rije?ima: - ""kurvo j..... ti majku, sve si ti to kriva rodila si mi pi?orsku djecu sa t."", te da joj druge rije?i nije govorio.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
687,"istakla je, da kada je zatvorila vrata od spava?e sobe gdje se nalazio p. b., okrivljeni p. m. se vratio u kuhinju, a zatim iz kuhinje otišao napolje što je iskoristila taj momenat i pozvala policiju.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
688,"nedugo zatim, policija je došla i oduzela nož, a zatim ih povela u stanicu policije gdje su dali izjave.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
689,"tako?e je navela da kada je p. b. ušao u sobu gdje se nalazila sa svojim bivšim suprugom p. m. i kada je p. b. kazao svom ocu okrivljenom p. m. to se ne radi u ku?i iza?i napolje, okrivjeni p. m. se odmah dohvatio za telefon sa namjerom da pozove policiju, ali mu ista nije dozvolila, oduzela mu telefon, a sve iz razloga, jer je okrivljeni više puta prijavljivao p. b. bez ikakvih razloga, te da se osje?ala ugroženom i bojala kako za sebe, tako i za život sina p. b.. iz iskaza svjedoka ošte?enog p. b. , se vidi da se u no?i 07.03.2011.godine se oko 23,00 sata nlazio u kuhinji porodi?ne ku?e gdje živi, a gdje su mu bili majka p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
690,"i otac p. m., koji su ina?e razvedeni i to p. m. je ležao na jednom krevetu, a majka p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
691,"na drugom krevetu, dok je isti sjedio na stolici i gledao tv, te nakon što je odlu?io da ide da spava, oko 23,00 sata možda i nešto više otišao u svoju spava?u sobi, tada ?uo kakao njegov otac ispušta gasove, vratio se iz sobe prišao do kreveta gdje mu je ležao moj otac i kazao mu : - ""iza?i napolje, pa to uradi napolje"" i malo ga rukom potisnuo u predjelu ramena i kazao mu: - ""nemoj da se ponašaš kao neki konj, no iza?i napolje"", a da nije ta?no da je istog vukao za uho, da bi p. m. odmah ustao sa kreveta, krenuo put kuhinje, uzeo jedan kuhinjski nož, a zatim mu uputio rije?i prijetnje: - "" isuka?u ti džigerice"", da bi p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
692,odmah ustala sa kreveta i sprije?ila da do?e do kontakta.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
693,"istakao je da je ušao u svoju sobu, a p. m. krenuo je put sobe u kojoj se nalazio, a on je uzeo jednu drvenu stolicu i stavio na vrata da ga sprije?i da u?e.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
694,zatim se p. m. vratio u kuhinju i po?eo da vrije?a p. lj.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
695,"upu?uju?i joj rije?i: - ""kurvo"" i još neke neprimjerne rije?i koje ne želi da kaže i koje nije mogao da zapamti koje je te ve?eri p. m. upu?ivao kako njemu tako i p.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
696,"lj., a da je i istoj govorio da ?e je najesti džigericama, a njemu uputio još rije?i: - ""sinašu ne?eš osvanuti živ"" te da se ose?ao ugroženo i da se bojao za život kako za sebe tako za život svoje majke p. lj.. sud je prihvatio iskaz svjedoka-ošte?ene lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
697,"p. u cjelosti, jer je isti jasan i u skladu sa ostalim izvednim dokazima, prvenstveno sa iskazom svjedoka ošte?enog p. b., da je okrivljeni p. m. kriti?ne prilike držao kuhinjski nož u ruci i sa istim prijetio ošte?enom p. b. upu?uju?i mu rije?i kako to stoji u izreci presude pod stavom 1, dok iskaz svjedoka ošte?enog p. b., sud nije prihvatio u dijelu da je okrivljeni p. m. upu?ivao rije?i prijetnje ošte?enoj p.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
698,"lj., da ?e je najesti džigerica, jer je iz iskaza svjedoka ošte?ene p.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
