,sentence,label,filename
2005,"lj., sadržana sva bitna obilježja bića krivičnog djela laka tjelesna povreda iz čl152.st.2.u vezi st.1.kzcg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2006,"izvedenim dokazima utvrdjeno je kao nesporno, da je okrivljeni b.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2007,"lj., dana 19.08.2010 godine, oko 01,20 časova, u kafani ,,p.“ u naselju r., u b., lako tjelesno povrijedio oštećenog b. z., na način što ga je pivskom flašom udario u predjelu glave i nanio mu povredu u vidu rane razderine u lijevom čeonom predjelu iznad lijevog oka, što je utvrdjeno iz nalaza i mišljenja vještaka za sudsku medicinu dr.d.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2008,"č.. kritičnom prilikom oštećeni je bio u društvu v. r., vlasnika kafane a zatim prišao stolu okrivljenog i poručio piće.bez ikakva povoda, okrivljeni je napao oštećenog, udarivši ga pivskom flašom u predjelu glave, usled čega se oštećeni prevrnuo sa stolice na pod, obzirom da se nalazio u sjedećem položaju i pri tom zadobio još i povrede u vidu rane razderine u lijevom potiljačnom predjelu, nagnječenje grudnog koša i oguljotinu u predjelu desne strane ledja, veličine dječije pesnice, što je takodje utvrdjeno iz nalaza pomenutog vještaka za sudsku medicinu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2009,"polazeći od toga, da je svjedok v. r., očevidac dogadjaja, jasno vidio kada je okrivljeni udario oštećenog pivskom flašom u predjelu glave i da niko osim okrivljenog nije udarao oštećenog, ni po izlasku iz kafane okrivljenog b., za sud nema dileme da je on počinilac krivičnog djela laka tjelesna povreda iz navedenog člana i stava.pri tome, staklena pivska flaša predstavlja sredstvo podobno da se tijelo teško povrijedi i zdravlje teško naruši.stoga je neprihvatljiva odbrana okrivljenog da je oštećenog udario otvorenom šakom u predjelu lica, jer pored iskaza svjedoka v. koji je negirao odbranu okrivljenog po pitanju sredstva sa kojim je oštećenom nanešena povreda, takvi navodi okrivljenog negirani su i zaključkom vještaka za sudsku medicinu, da rana razderina iznad lijevog oka oštećenog, nije mogla nastati djelovanjem pesnicom, već najvjerovatnije pivskom flašom.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2010,"djelujući na opisani način, okrivljeni je postupao sa umišljajem, svjestan da udara oštećenog pivskom flašom u predjelu glave, sredstvom podobnim da tijelo teško povrijedi i zdravlje teško naruši i da istom može nanijeti opisane povrede, pa je htio postizanje zabranjene posledice.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2011,"prilikom odlučivanja o izboru vrste i visine krivične sankcije, koju u konkretnom slučaju treba primijeniti prema okrivljenom b.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2012,"lj., za naprijed navedeno krivično djelo, sud je imao u vidu sve okolnosti u smislu čl42.kzcg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2013,"tako je od olakšavajućih okolonosti na strani okrivljenog sud cijenio i uzeo u obzir da je porodičan čovjek, otac dvoje djece, te da se oštećeni nije pridružio krivičnom gonjenju a od otežavajućih da je osudjivan navedenom presudom, pa mu je sud izrekao kaznu zatvora u trajanju od 30 dana, iako je za ovo krivično djelo zaprijećena kazna zatvora do 3 godine.po mišljenju suda izrečena kazna je srazmjerna težini izvršenog krivičnog djela i stepenu krivično pravne odgovornosti okrivljenog, te će se ovom vrstom i visinom kazne u okviru opšte svrhe izricanja krivičnih sankcija predvidjenih čl4.st.2.kzcg postići svrha kažnjavanja iz čl32.istog zakona.osnovano se može očekivati da će izrečena kazna pozitivno djelovati na prevaspitavanje okrivljenog i na njega uticati da ubuduće ne vrši krivična djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2014,"odluka o troškovima krivičnog postupka zasnovana je na odredbi čl202.st.1.zkp-a i predstavlja izdatke koje je sud imao za vještake medicinske struke, dok je paušalni iznos odmjeren s obzirom na složenost i trajanje krivičnog postupka, te imovno stanje okrivljenog, shodno čl199.st.3.zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2015,"oštećeni b. z., iz p., se radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete upućuje na parnicu , čl212.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2016,st.2.zkp-a.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2017,sa iznijetih razloga odlučeno je kao u izreci presude.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2018,"osnovni sud u beranama dana 20.05.2011 godine zapisničar s u d i j a dušanka sekulić dubravka popović pravna pouka protiv ove presude nezadovoljna stranka ima pravo žalbe u roku od 8 dana, od dana prijema iste, višem sudu u b.polju a preko ovog suda.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10235.txt
2019,"osnovni sud u beranama k.br90/11 u ime naroda osnovni sud u beranama, kao prvostepeni krivični, po sudiji dubravki popović, kao sudiji pojedincu, uz sudjelovanje zapisničara dušanke sekulić, u krivičnom predmetu protiv optuženih l. v., iz berana, zbog krivičnog djela laka tjelesna povreda iz čl152.st.2.u vezi st.1.kzcg, po optužnom predlogu osnovnog državnog tužioca berane, ktbr25/11 od 21.03.2011 godine i optuženog j. b., iz berana, zbog krivičnog djela laka tjelesna povreda iz čl152.st.1.kzcg po privatnoj tužbi privatnog tužioca l. v., od 04.03.2011 godine, nakon održanog usmenog, glavnog i javnog pretresa u prisustvu optuženog l. v. i njegovog branioca, adv.m.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2020,"s. i optuženog j. b. i adv.pripravnika ž. s., po zamjeničkom punomoćju branioca optuženog, adv.d.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2021,"p., donio je dana 01.07.2011 godine a javno objavio dana 04.07.2011 godine, p r e s u d u optuženi l. v. od ova m. i majke s., rodjene k., rodjen … godine, u b., državljanin crne gore, nezaposlen, neoženjen, pismen, sa završenom srednjom školom, neosudjivan.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2022,"k r i v j e : što je : dana 09.01.2011 godine, oko 01,50 časova, u diskoteci ,,k….“ u b., vlasništvo m. d., lako tjelesno povrijedio oštećenog j. b., na način što ga je pivskom flašom, sredstvom podobnim da tijelo teško povrijedi i zdravlje teško naruši, udario u predjelu tjemenog dijela glave i nanio mu laku tjelesnu povredu u vidu dvije rane razderine u tjemenom dijelu glave, promjera 2x 1cm i 1 x 0,5 cm.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2023,čime je izvršio krivično djelo laka tjelesna povreda iz čl152.st.2.u vezi st.1.kzcg.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2024,"pa ga sud za izvršeno krivično djelo na osnovu navedenog zakonskog propisa, te primjenom čl32.39.42.45.i 46.kzcg, kao i primjenom čl364.zkp-a, o s u dj u j e na novčanu kaznu u iznosu od 1.200.00 eura/ hiljadu i dvije stotine / eura, koju je dužan platiti u roku od 3 mjeseca od dana pravosnažnosti presude.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2025,"ukoliko optuženi ne plati novčanu kaznu u navedenom roku, ista će se zamijeniti kaznom zatvora, računajući za svakih započetih 25.00 eura novčane kazne, 1 dan kazne zatvora.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2026,"optuženi se obavezuje da na ime troškova krivičnog postupka plati sudu iznos od 360.00 eura, kao i da na ime paušala plati iznos od 30.00 eura, a sve u roku od 15 dana od dana pravosnažnosti presude, pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2027,"o troškovima optuženog l. v. i njegovog branioca, sud će odlučiti posebnim rešenjem, čl200 zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2028,"oštećeni j. b., iz b., se radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete upućuje na parnicu, čl212.st.2.zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2029,"ii optuženi j. b. od oca v. i majke s., rodjene m., rodjen u b., … godine, gdje je i stalno nastanjen, u naselju p., završio srednuju elektrotehničku školu, vojsku služio u k. 1996 godine, po narodnosti pravoslavac, neosudjivan.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2030,"oslobadja se od optužbe da je : dana 09.01.2011 godine, oko 01,50 časova, u noćnom klubu ,,…“ koji se nalazi u prostorijama fudbalskog stadiona b., lako tjelesno povrijedio oštećenog l. v., na način što ga je udario stisnutom pesnicom u predjelu lijevog oka, nanijevši mu pri tom povrede u vidu nagnječenja lijeve očne jabučice i krvni podliv gornjeg kapka lijevog oka , jer je to učinio prilikom odbijanja istovremenog protivpravnog napada od strane oštećenog, da bi se odbranio, neposredno nakon što je oštećeni njega udario staklenom pivskom flašom u predjelu tjemenog dijela glave, nanoseći mu lake tjelesne povrede u vidu dvije rane razderine u tjemenom predjelu glave, promjera 2 x 1 cm i 1 x 0,5 cm.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2031,čime bi izvršio krivično djelo laka tjelesna povreda iz čl152.st.1.kzcg.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2032,"pošto djelo za koje je optužen, po zakonu nije krivično djelo, čl363.st.1.t.1.zkp-a, u vezi sa čl10.kzcg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2033,"o troškovima optuženog j. b. i njegovog branioca, sud će odlučiti posebnim rešenjem, čl200 zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2034,"oštećeni l. v., se radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete, upućuje na parnicu, čl212.st.3.zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2035,"o b r a z l o ž e nj e osnovno državno tužilaštvo u beranama, dana 21.03.2011 godine, podnijelo je optužni predlog ktbr25/11, protiv optuženog l. v., iz b., zbog krivičnog djela laka tjelesna povreda iz čl152.st.2.u vezi st.1.kzcg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2036,"privatni tužilac l. v., dana 04.03.2011 godine, podnio je privatnu krivičnu tužbu protiv optuženog j. b., iz b., zbog krivičnog djela laka tjelesna povreda iz čl152.st.1.kzcg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2037,"na glavnom pretresu od 19.04.2011 godine, sud je donio rešenje da se sprovede jedinstveni krivični postupak u krivičnim predmetima k.br114/11 i k.br90/11 obzirom da se radi o istom dogadjaju, pri čemu je jedinstveni krivični postupak sproveden pod brojem k.br90/11.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2038,"zastupnik javne optužbe, osnovni državni tužilac u beranama, gorica golubović, nije pristupila na glavni pretres od 01.07.2011 godine, a uredno je pozvana, pa je sud na osnovu čl453.st.1.zkp-a, glavni pretres održao i zaključio u njenom odsustvu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2039,"oštećeni l. v., u završnoj riječi izjavio je da se pridružuje krivičnom gonjenju protiv okrivljenog j. b. i zadržao pravo da imovinsko pravni zahtjev za naknadu štete ostvaruje u parničnom postupku.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2040,"j. b. u svojstvu oštećenog, u završnoj riječi je izjavio takodje da se pridružuje krivičnom gonjenju protiv okrivljenog l. v. i zadržao pravo da imovinsko pravni zahtjev za naknadu štete ostvaruje u parničnom postupku.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2041,"izjašnjavajući se o navodima iz optužbe privatnog tužioca, optuženi j. b. , je tokom postupka u svoju odbranu naveo sledeće: da je dana 09.januara 2011 godine, bio u noćnom klubu ,,…“ u prostorijama fudbalskog stadiona a tamo je otišao sa drugovima b. d., s. v. i b. z. i ubrzo po ulasku u lokal l. v., koga nije poznavao a koji je bio u alkoholisanom stanju, provocirao ga je i pitao,,šta me gledaš, ima li kakvih problema“ ali na to nije reagovao a ubrzo nakon toga v. je prišao i udario ga pesnicom u predjelu jagodice, ispod oka a zatim staklenom pivskom flašom u predjelu glave.dalje je naveo, da ga je odmah nakon toga l. obalio, bio je na njemu, ali su ih ubrzo razdvojili i stigla je policija, medjutim l. je već bio napustio lokal.naveo je, da se ne osjeća krivim, jer nije l. tom prilikom uzvratio ni jednim udarcem a nije vidio da ga je udario bilo ko drugi i osim napada l. na njega, niko drugi nije razmjenjivao ili upućivao udarce kako njemu, tako ni l..u završnoj riječi u potpunosti je prihvatio završnu riječ adv.pripravnika ž. s. po zamjeničkom punomoćju adv.d.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2042,"p., koji je izjavio: da je dokazima provedenim u toku postupka na nedvosmislen način dokazano da je l. v. izvršio krivično djelo koje mu se optužnim predlogom stavlja na teret i to umišljajno a što se tiče povreda koje je zadobio l. v., u toku postupka nije dokazano na koji način su nastale, jer je povreda u predjelu oka konstatovana tek nekoliko dana poslije tog dogadjaja a nije konstatovana tokom prvog pregleda, te da je povreda u predjelu ruke l. v., mogla nastati kada mu se slomila flaša u ruci, kad je tom flašom udario j. b., te od stakla koje je bilo polomljeno na podu a obje situacije isključuju da je povreda nastala djelovanjem j. b., te ukoliko sud smatra drugačije istakao je, da je u navedenoj situaciji j. mogao postupati samo iz nužne odbrane, jer je od sebe odbijao istovremeni protivpravni napad, te sud treba osuditi l. v. i kazniti po zakonu a osloboditi j. b. i nadoknaditi mu troškove postupka koje je imao za angažovanje advokata.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2043,"izjašnjavajući se o navodima iz optužbe odt-a u beranama, optuženi l. v. je tokom postupka u svoju odbranu naveo sledeće : da je dana 09.01.2011 godine, negdje oko 01,30 časova došao u diskoteku k… a zajedno sa njim bio je š. v. a ne zna kada je došao j. b. i njegovo društvo, samo ih je vidio u diskoteci.naveo je, da je otišao u vc a prije toga ne zna da li su j. b. i njegovo društvo bili u diskoteci a kada se vraćao iz vc-a, j. b. mu je rekao ,,šta je pičko šta me gledaš?",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2044,"i nakon što mu je to rekao, udario ga je stisnutom pesnicom u predjelu lijevog oka, te su se nakon toga njih dvojica uhvatili i pali na pod.dalje je naveo, da se prilikom pada dočekao na desnu ruku i zadobio posjekotinu na desnoj ruci, jer kada su padali prevrnuli su neki sto a prethodno je na podu bilo staklo, kao i da nije j. b. udarao niti staklenom flašom, niti bilo kakvom drugim predmetom i misli da j. nije zadobio neku povredu a postoji mogućnost da obzirom da mu majka radi u bolnicu, da je lako na sumnjiiv način dobio tu ljekarsku dokumentaciju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2045,"naveo je, da je povod napada j. b. na njega, svadja koju je imao sa njegovim društvom prije tri - četiri godine, a j. i njegovo društvo su poznati kao grupa koji provociraju ljude i dolazi do čestih svadja njihovim ponašanjem, te nakon što su pali na pod, tu su se zadržali 3 do 4 sekunde, ali se nijesu udarali, došlo je obezbjedjenje i obzirom da je imao posjekotinu na ruci i krv, š. v. ga je odveo u bolnicu.u završnoj riječi, u potpunosti je prihvatio završnu riječ svog branioca, adv.m.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2046,"s., koji je u završnoj riječi izjavio: da što se tiče njegovog opunomoćenika po privatnoj tužbi, smatra da je dokazana krivica, da mu je okrivljeni po privatnoj tužbi nanio citirane povrede a koje činjenice su potvrdjene kako saslušanim svjedocima, tako i medicinskom dokumentacijom, odnosno vještačenjem vještaka medicinske struke, te predložio da ga sud oglasi krivim za krivično djelo iz privatne tužbe i osudi po zakonu, te da oštećenom dosudi troškove postupka koje je imao za angažovanje punomoćnika za zastupanje.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2047,"izjavio je da izvedenim dokazima nije potvrdjeno, da je njegov branjenik postupao na način opisan u optužnom predlogu iako on ne spori da je došlo do verbalnog a kasnije i fizičkog kontakta izmedju njega i oštećenog, ali inicijativa za to je potekla od oštećenog a te činjenice, kao i odbranu okrivljenog potvrdili su saslušani svjedoci, te nalaz i mišljenje vještaka medicinske struke, jer je on tom prilikom zadobio više lakih tjelesnih povreda u predjelu glave, odnosno oka a zatim i u predjelu ruke.izjavio je, da saslušani svjedoci nijesu kod okrivljenog vidjeli flašu kako se to navodi u optužnom predlogu, tako da povredu koju je oštećeni zadobio, ista nije nanesena opasnim sredstvom, te nema kvalifikatornog elementa ovog krivičnog djela i gonjenje se preduzima po privatnoj tužbi, te predložio da ga sud oslobodi po optužbi i nadoknadi mu troškove postupka .",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2048,"radi pravilnog i zakonitog presudjenja ove krivično pravne stvari, sud je na glavnom pretresu u dokaznom postupku izveo sledeće dokaze: u svojstvu svjedoka saslušao oštećene j. b. i l. v., saslušao svjedoke š. v., s. v., b. z., b. d., izvršio uvid u izvještaje ljekara specijaliste opšte bolnice u beranama br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2049,"od 09.01.2011 godine, br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2050,"od 09.01.2011 godine, br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2051,"od 20.01.2011 godine, br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2052,"od 02.02.2011 godine, br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2053,"od 09.01.2011 godine, izvještaj oftalmologa od 13.01.2011 godine, pročitao nalaz i mišljenje vještaka medicinske struke dr.b.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2054,"d. dat u predmetu kri.br57/11 od 17.03.2011 godine, pročitao nalaz i mišljenje vještaka za sudsku medicinu dr.d.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2055,"č. od 11.05.2011 godine i dopunski nalaz istog vještaka od 22.06.2011 godine, izvršio uvid u zapisnik o ispitivanju alkohola u organizmu od 09.01.2011 g. saslušao svjedoke r. m. i v. b. i izvršio uvid u izvod iz ke za okrivljene.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2056,"nakon sprovedenog dokaznog postupka, cijeneći navode optužbe, odbranu optuženih, te izvedene pobrojane dokaze, cijeneći ih u smislu čl17.i 360 zkp-a, a dovodeći ih u vezu jedne sa drugim, sud je stao na stanovištu, da su činjenice iz činjeničnog opisa u stavu i izreke presude u svemu dokazane i da je optuženi l. v., izvršio krivično djelo za koje je optužen, pa ga je oglasio krivim i krivično pravno odgovornim, jer nije bilo osnova koji bi isključivali postojanje krivičnog djela i krivično pravne odgovornosti.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2057,"sud takodje nalazi, da krivično djelo za koje je optužen j. b., nije krivično djelo jer je isti postupao u nužnoj odbrani, pa ga je shodno čl363.st.1.tač1.zkp-a, u vezi sa čl10 kzcg, oslobodio od optužbe, iz razloga što je njegova odbrana u pogledu načina na koji je zadobio povrede, potvrdjena u prvom redu medicinskom dokumentacijom i nalazom i mišljenjem vještaka za sudsku medicinu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2058,"odbranu optuženih l. i j. u dijelu u kome su negirali da su jedan drugom zadali bilo kakav udarac, sud nije prihvatio, jer je negirana iskazima očevidaca dogadjaja i nalazom i mišljenjem vještaka za sudsku medicinu, pri čemu se zaključuje da je bez sumnje optuženi l. bio napadač a oštećeni j., napadnuti.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2059,"stoji takodje činjenica, da je optuženi l. privatnu tužbu protiv oštećenog podnio po proteku skoro dva mjeseca, od dogadjaja, tj, istoga dana kada je i saslušan kod istražnog sudije.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2060,"tako je iz iskaza oštećenog j. b., utvrdjeno: da je u noći 09.01.2011 godine, negdje oko 02.00 časa, ušao u klub zajedno sa z. b., b. d. i s. v., te da mu je nekoliko minuta nakon njihovog ulaska prišao sa ledja l. v. koga je ranije poznavao iz vidjenja, kao konobara sa kojim od ranije nije imao nikakvih problema, prišao i upitao ga ima li nekih problema, našta mu je rekao da nema a nakon 2 do 3 minuta, prišao je i udario ga pesnicom ispod lijevog oka ali od toga nije pao, već se okrenuo od tog udarca a l. ga je staklenom pivskom flašom udario u predjelu kosmatog dijela glave, iznad lijevog uha.dalje je naveo, da je zajedno sa l. pao na patos, jer ga je on uhvatio a nakon pada l. ga više nije udarao, nego ih je neko razvadio, te je izašao iz lokala i odveli su ga u bolnicu gdje mu je ukazana pomoć i o čemu posjeduje ljekarsku dokumentaciju.naveo je, da nije sa bilo čim udarao l., niti doprinio toj tuči a taj dogadjaj su posmatrali njegovi drugovi.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2061,"l. v. u svojstvu oštećenog, izjavio je, da nema ništa drugo da doda osim onoga što je iznio u svojoj odbrani, negirajući izvršenje krivičnog djela i istakavši da je j. b. njega prvi napao, udarivši ga stisnutom pesnicom u predjelu lijevog oka.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2062,"iskazi oštećenih za sud su neprihvatljivi u dijelu u kome su negirali da su jedan drugom zadali bilo kakav udarac, iz prostog razloga što je nesporno da osim fizičkog obračuna izmedju njih dvojice, nije bilo ni tuče, ni učešća bilo koga od njihovih drugova u predmetnom dogadjaju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2063,"iz iskaza svjedoka r. m., utvrdjeno je: da radi u obezbjedjenju lokala ,,…“ u b. i sjeća se noći kada je došlo do fizičkog obračuna izmedju l. v. i j. b. a bio je udaljen od mjesta gdje su se oni nalazili oko 4-5 metara i pažnju mu je skrenula gužva, jer je pogledavši prema toj gužvi vidio da su se uhvatili rukama i da se rvaju l. i j., koji su u jednom trenutku pali na pod, na kome je bilo polomljenog stakla, te je odmah prišao da razvadi i podigao l. kome je šaka bila povrijedjena a ne zna koja, imalo je dosta krvi i podižući njega i sam se umazao krvlju.naveo je, da je l. izveo vani i pozvao nekog druga da ga odvede u bolnicu a njegove kolege iz obezbjedjenja nakon toga izveli su j., na kome nije zapazio tom prilikom tragove krvi ili vidljive povrede koje bi bile uočljive.istakao je, da mu j. i l. nijesu bili poznati od ranije kao gosti tog kluba i to je sve što je vidio a obzirom da je bio oko 4-5 m udaljen i da je dosta bučna muzika, ne zna da li je prije tog njihovog rvanja, izmedju njih bilo kakve rasprave.napomenuo je, da ni u rukama l. ni j. nije vidio bilo kakav predmet, flašu i sl.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2064,"ovaj iskaz sud je prihvatio kao jasan i uvjerljiv jer je po mišljenju suda svjedok objektivno kazao ono što je kritičnom prilikom zapazio, iako nije vidio kako je započeo fizički obračun izmedju optuženog i oštećenog.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2065,"iz iskaza svjedoka z. b. , utvrdjeno je: da je 09.01.2011 godine došao u diskoteku …, zajedno sa drugovima b. d. i s. v. i tu su stajali nekoliko minuta kada je izmedju njih prošao l. v., koga je od ranije znao iz vidjenja a nakon 3-4 minuta se vratio, stajao je nekoliko sekundi pored j. b., nakon čega ga je udario pesnicom u predjelu lica a odmah nakon toga staklenom flašom, najvjerovatnije od piva, u predjelu glave i to u tjemenom dijelu.naveo je, da su nakon toga oni obojica pali na pod, tu je nastala gužva i obezbjedjenje ih je razdvojilo, te koliko zna, prije toga nijesu bili ni u kakvom sukobu a zatim je b. d., odveo j. u bolnicu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2066,"iz iskaza svjedoka v. s. , utvrdjeno je: da je 09.01.2011 g, oko 02.00 časa ušao u diskoteku …, zajedno sa drugovima j. b., b. d. i b. z., te je u jednom trenutku ušao l. v. koga nije poznavao od ranije i sa j. govorio par riječi na uho, ali nije čuo šta govore i nakon što se vratio posle par minuta, pesnicom je udario j. u predjelu lica a odmah nakon toga pivskom flašom u predjelu tjemenog dijela glave a flašu je uzeo sa nekih od visećih stolova koji su se nalazili u blizini, te su nakon toga obojica pali na pod, nakon čega je došlo obezbjedjenje, razdvojili su ih a l. je pobjegao, dok su j. odveli u bolnicu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2067,"iz iskaza svjedoka d. b., utvrdjeno je: da je 09.01.2011g oko 02,00 časa došao u diskoteku …, zajedno sa drugovima i oštećenim j. b. i stajali su desetak minuta, kada je došao l. v., koga je znao samo iz vidjenja, te se zadržao nekoliko minuta sa j., ali nije čuo tok razgovora a nakon nekoliko minuta se ponovo vratio i pesnicom udario j. a nakon toga odmah pivskom staklenom flašom u predjelu tjemenog dijela glave, pri tome, flašu je najvjerovatnije uzeo sa nekog od stolova koji su bili u blizini a zatim su obojica pali , pritrčalo je obezbjedjenje i razdvojili su ih, pa je nakon toga on jojića odveo u bolnicu gdje mu je ukazana pomoć.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2068,"iskaze pomenutih svjedoka, drugova oštećenog j. b. sud nije prihvatio u dijelu u kome su naveli da je optuženi l. udario j. b., prvo pesnicom u predjelu lica a odmah zatim flašom u predjelu tjemenog dijela glave, jer su sračunati da pomognu oštećenom j., zanemarujući da u medicinskoj dokumentaciji osim povreda u tjemenom dijelu glave, kod j. nijesu evidentirane nikakve povrede u predjelu lica a kod optuženog l. jesu, što pažljivom analizom svih izvedenih dokaza ukazuje na jedino moguć zaključak - da je optuženi l. prvi napao oštećenog udarcem nepolomljenom flašom u predjelu glave i da je odmah zatim, oštećeni j. koji je ostao na nogama uzvratio udarcem pesnicom, u predjelu lijevog oka, nakon čega su uhvativši se u koštac, rukama, zajedno pali na pod , pri čemu je optuženi l. od komada stakla na podu zadobio povredu šake.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
