,sentence,label,filename
609,"…, mup b.. optužena nije sporila da je ona upisala ove podatke u mjenicu, ali je negirala izvršenje krivičnog djela i navela da je podatke u mjenicu unijela na osnovu kopija ličnih karata koje su joj dale oštećene, a ako taj dokument nije bio ispravan, zašto su joj ga prihvatili u banci, dakle, tvrdeći da nije znala da takva mjenica nije ispravna.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
610,"na osnovu prednjeg, sud nije mogao izvesti zaključak da su se u radnjama optužene stekli elementi predmetnog krivičnog djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
611,"ovo iz razloga što je članom 3 zakona o mjenici tačno propisano šta mjenica mora da sadrži, a članom 4 istog zakona, koji bitni elementi mjenice mogu biti izostavljeni, kao što je u pitanju rok dospjelosti, mjesto izdavanja, mjesto plaćanja i dr. u svakom slučaju, svaka mjenica mora da sadrži potpis i pečat izdavaoca mjenice, odnosno akceptanta.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
612,"u konkretnom slučaju, mjenica nije ni podpisana, ni ovjerena.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
613,takođe je odredbama čl 112 i 113 zakona o mjenici ( sl.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
614,list rcg br 45/05 ) propisano da se mjenica izdaje na jedinstvenom mjeničnom blanketu i da centralna banka cg posebnim propisom utvrđuje izgled jedinstvenog mjeničnog blanketa.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
615,centralna banka je odlukom o jedinstvenom mjeničnom blanketu ( sl.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
616,"list cg br 81/05 ) propisala izgled mjeničnog blanketa, koji je pustila u opticaj od 01.03.2006. godine ( odluka o puštanju u opticaj, prodajnoj cijeni i povlačenju iz opticaja jedinstvenih mjeničnih blanketa „ sl.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
617,list rcg „ br 1/06 ).,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
618,"činjenica je da je optužena na mjenici upisala imena oštećenih m. v., br lk.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
619,"…, mup b. i m. v., brlk…., mup b.. međutim, optužena ova lica nije podpisala, niti na mjenici postoje pečati škole u kojoj su oštećene zaposlene, što znači da takva mjenica nije sadržala bitne elemente koje mora svaka mjenica da sadrži, dakle, nije bila ispravna.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
620,"okolnost da je i pored takve mjenice, kredit optuženoj odobren je irelevantna za utvrđivanje njene krivice.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
621,"naime, ista je predala traženu dokumentaciju, a banka je odlučivala o odobravanju kredita.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
622,"po mišljenju suda, optužena kao neuko lice, nije ni mogla znati kako se mjenica pravilno ispunjava i obzirom da su joj u banci rekli šta da napiše i kako popuni mjenicu, ista je to učinila, pri čemu nije potpisivala lica za koja je unijela podatke, a koja su se predhodno saglasila da joj budu žiranti i obezbijedile joj administrativne zabrane i izjave za žirante, koje su podpisale i ovjerile u ustanovi gdje su zaposlene.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
623,"samim tim, jer su oštećene bile saglasne da joj budu žiranti, kod optužene nije postojala svijest da ispunjavanjem mjenice vrši krivično djelo, niti htenje za nastupanje zabranjene posledice, dakle, nije postojao umišljaj, kao bitan elemenat izvršenja predmetnog krivičnog djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
624,"oštećene su navela da su optuženoj bile žiranti za kredit kod agroinvest banke u iznosu od 3.000,00 €, da su podpisale administrativne zabrane i izjave za žirante, ali da nijesu podpisale mjenicu, niti im je optužena mjenicu pokazala, međutim, kako se optuženoj stavlja na teret da je u mjenicu unijela lažne podatke, upisala imena v. m., br lk.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
625,"…, izdata od mup-a b. i v. m., br lk.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
626,"…, izdata od mup-a b. i ovaku lažnu javnu ispravu, za koju je znala da je lažna, upotrijebila kao pravu, a mjenica ne sadrži podatak da li se kredit odnosi na 3.000,00 € ili 8.000,00 €, to sud nije cijenio da li se u radnjama optužene stiču elementi drugog krivičnog djela, jer bi na taj način prekoračio objektivni identitet optužbe i presude i preuzeo ulogu tužioca.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
627,"kako na osnovu prednjeg, sud nije mogao izvesti zaključak da su se u radnjama optužene z. v. stekli elementi krivičnog djela falsifikovanje isprave iz čl 412 st. 2 u vezi st. 1 kz-a, sud je istu, na osnovu čl 363 tač 1 zkp-a, oslobodio od optužbe.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
628,"troškovi krivičnog postupka, padaju na teret budžetskih sredstava ovoga suda, na osnovu čl 203 st. 1 zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
629,"oštećene m. v. i m. v., iz b., radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete na osnovu čl 212 st. 3 zkp-a upućuju se na parnicu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
630,sa izloženog odlučeno je kao u izreci presude.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
631,osnovni sud u beranama dana 09.06.2011. godine.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
632,"zapisničar, predsjednik vijeća sudija, danojle milošević ana kenjić - đukić pravna pouka: protiv ove presude, dozvoljena je žalba, u roku do 15 ( petnaest ) dana, od dana prijema iste, višem sudu u b. polju, a preko ovog suda.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
633,"osnovni sud u beranama k.br100/2011 u ime naroda osnovni sud u beranama, kao prvostepeni krivični,po sudiji milovanu spasoviću, kao sudiji pojedincu, uz sudjelovanje zapisničara momirke fatić, u krivičnom predmetu protiv okrivljenog p. m. , zbog dva krivična djela nasilje u porodici ili porodičnoj zajednici iz čl220.st.2 u vezi st.1.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
634,"kz cg, po optužnom predlogu odt-a u beranama ktbr68/11, od 14.03.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
635,"2011 godine, nakon održanog usmenog, glavnog i javnog pretresa, u prisustvu zamjenika odt u beranama amre sujković, okrivljenog p. m., oštećenih p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
636,"i p. b., donio je i javno objavio dana 01.06.2011. godine p r e s u d u okrivljeni p. m. , od oca b. i majke ž., rođ.d., rođen … godine u b., sa prebivalištem u selu p., opština b., državljanin cg, penzioner, oženjen, pismen, sa završenom oš, srednjeg imovnog stanja, osuđivan presudama okružnog suda bijelo polje kž.br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
637,"od 24.01.1974 godine, po čl135/1 kz-a, 8 godina zatvora; opštinskog suda rožaje k.br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
638,"od 09.06.1985 godine, po čl143/1 kzcg, novčanom kaznom u iznosu od 10.000,00 dinara; opštinskog suda ivangrad k.br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
639,"od 05.03.1987 godine, po čl46/1 kzcg, novčanom kaznom u iznosu od 20.000,00 dinara; osnovnog suda berane k.br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
640,"od 20.03.1992 godine, po čl143 kz rcg,30 dana zatvora, uslovno za jednu godinu; osnovnog suda berane k.br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
641,"od 28.10.1991 godine, po čl143.st.1.kz rcg,30 dana zatvora, uslovno za jednu godinu i višeg suda bijelo polje k.br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
642,"od 09.01.2005 godine, po čl143.st.1,na 2 godine i 6 mjeseci zatvora.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
643,"k r i v j e što je: dana 07.03.2011 godine, oko 23,25 časova, u porodičnoj kući, koja se nalazi u selu g.-p.,opština b.,primjenom grubog nasilja narušio duševni integritet člana svoje porodice, sina p. b.,na način što je nakon prepirke sa istim, iz vitrine u kuhinji uzeo kuhinjski nož,marke ""kitchen prince"" sa sječivom dužine oko 20 cm,sredstvo podobno da tijelo teško povrijedi ili zdravlje teško naruši i sa nožem u ruci prijetio oštećenom p. b.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
644,"""ja ću te iskasapiti,isjećiću te,poješćeš svoje džigerice"",zbog kojih prijetnji je oštećeni p. b. ušao u svoju sobu, a kada je okrivljeni pokušao da uđe za njim nije mu dozvolila njegova bivša supruga p.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
645,"lj., koja je stala ispred njega, nakon čega je okrivljeni neprestajući da mu prijeti ""kako će mu isukati džigerice"", izašao van kuće, što je oštećeni b. iskoristio, napustio kuću i otišao u svoje auto, da bi se okrivljeni poslije 5-6 minuta vratio u kuću i sa nožem u ruci sjedio na krevetu sve do dolaska policije.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
646,-čime je izvršio krivično djelo nasilje u porodici ili porodičnoj zajednici iz čl220.st.2.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
647,u vezi st.1.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
648,kz cg.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
649,"pa ga sud za izvršeno krivično djelo, na osnovu navedenog zakonskog propisa, te primjenom čl32, 36, 42..kz cg, kao i primjenom čl364 zkp-a, o s u đ u j e na kaznu zatvora u trajanju od 3 /tri/ mjeseca.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
650,"okrivljeni se obavezuje da na ime troškova krivičnog postupka plati sudu iznos od 50,00 /pedeset/ eura, kao i da na ime paušala plati sudu iznos od 30,00 /trideset/ eura, a sve u roku od 15 dana od dana pravosnažnosti presude, pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
651,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
652,"ii oslobađa se od optužbe da je: istog dana,u isto vrijeme i na istom mjestu,kao pod stavom i, izreke presude primjenom grubog nasilja narušio duševni integritet člana svoje porodice, supruge p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
653,"na način što je bez ikakvog razloga oštećenoj istoj uputio uvredljive i prijeteće riječi "" što je majku ti pičorsku jebem, kurvo, naješću te ja džigerica"", da bi nakon što je na ovako njegovo ponašanje reagovao p. b., iz vitrine u kuhinji uzeo kuhinjski nož, marke ""kitchen prince"" sa sječivom dužine oko 20 cm, sredstvo podobno da tijelo teško povrijedi ili zdravlje teško naruši i sa nožem u ruci nastavi sa prijetnjom"" kako će je zaklati, prosuti joj džigerice"", izašao van kuće, da bi se poslije 5-6 minuta vratio u kuću i sa nožem u ruci sjedio na krevetu sve do dolaska policije .",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
654,\- čime bi izvršio krivično djelo nasilje u porodici ili porodičnoj zajednici iz čl220.st.2.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
655,u vezi st.1.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
656,kz cg.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
657,pošto nije dokazano da je okrivljeni izvršio krivično djelo za koje je optužen shodno čl363.st.1.tač3.zkp-a.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
658,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
659,"o b r a z l o ž e nj e zamjenik odt-a u beranama amra sujković, na glavnom pretresu u završnoj riječi, ostala je pri podnjetom optužnom ptredlogu ktbr68/2011 od 14.03.2011.godine, s time što je isti precizirala u pogledu pravne kvalifikacije i okrivljenom stavila na teret da je izvršio dva krivična djela nasilje u porodici ili porodično zajednici iz čl220.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
660,"st.2 u vezi st.1 kzcg, te da je navedenim dokazima na glavnom pretresu utvrđeno da je okrivljeni izvršio krivična djela stavljena mu na teret, pa je predložila da ga sud oglasi krivim i osudi na kaznu po zakonu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
661,oštećena p.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
662,"lj., u završnoj riječi je izjavila da se ne pridružuje krivičnom gonjenju protiv okrivljenog, niti postavlja bilo kakav imovinsko pravni zahtjev za naknadu štete.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
663,"oštećeni p. b. u završnoj riječi je izjavio da se pridružuje krivičnom gonjenju protiv okrivljenog, a da ne postavlja imovinsko pravni zahtjev za naknadu štete.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
664,"izjašnjavajući se o navodima iz optužnog predloga odt-a u beranama okrivljeni p. m. je tokom postupka naveo da živi u selu g.-p., opština berane, u porodičnoj kući koju je sagradio sa svojom suprugom p.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
665,"lj., da sa istom u braku ima tri kćerke i jednog sina, te zbog nesuglasica su se razveli sudski, ali su u kući ostali da žive zajedno.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
666,"i dana 07.03.2011.godine, negdje oko 23,25 časova, dok je ležao na krevetu u kuhinji, a na drugom krevetu u drugom uglu kuhinje ležala je njegova supruga i u jednom momentu mu se otrglo i ispustio je vjetar da bi mu u tom momentu supruga kazala: - "" izađi, pa seri napolje"" .",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
667,"nasmijao se, a zatim iz druge sobe ušao je njihov sin p. b. koji je, čim se pomolio na vrata od kuhinje govorio: - ""šta je majko"", na šta mu je p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
668,"odgovorila: - "" ništa sine"" i tako 2 -3 puta.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
669,"dalje je naveo da ga je p. b. uhvatio za lijevo uvo, te kada je uzeo mobilni telefon sa namjerom da pozove policiju tada i p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
670,i p. b. skaču na njega i oduzimaju mu mobilni telefon.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
671,"dalje navodi da je ustao sa kreveta uzeo kuhinjski nož i krenuo napolje, da bi p. b. sa stolicom pokušao da ga spriječi da izađe, ali je nekako uspio i izašao vani iz kuće, a nakon toga udaljio se od kuće oko 30 m i zbog velike hladnoće se vratio u kuću, sjeo na krevet na kojem je i ranije bio, a nož je stavio pored mene ukoliko bi ga napali da se brani, a sigurno nož ne bi upotrebio, te nakon što je došla policija uzela nož koji je bio na stolu, kao i jedan džepni nož, a zatim nas poveli u stanicu policije gdje smo i dali izjave.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
672,"istakao je , da nije vrijeđao, niti upućivao bilo kakve riječi prijetnje, niti uvredljive riječi niti supruzi, niti sinu p. b., a da trzavica u braku sa suprugom je bilo od prvog dana braka, a koje trzavice ih prate i dandanas.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
673,u završnoj riječi je naveo da nije izvršio krivična djela koja mu se stavljaju na teret.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
674,"radi pravilnog i zakonitog presuđenja ove krivično pravne stvari,sud je na glavnom pretresu u dokaznom postupku, izveo sledeće dokaze: u svojstvu svjedoka saslušao oštećene p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
675,"i p. b., izvršio uvid u potvrdu o privremeno oduzetim predmetima up pj b. br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
676,od 08.03.2011.godine i izvršio uvid u izvod iz kaznene evidencije za okrivljenog.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
677,"nakon sprovedenog dokaznog postupka, cijeneći navode optužbe, odbranu okrivljenog, te izvedene pobrojane dokaze, u smislu čl17.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
678,"i 360.zkp-a,a dovodeći ih u vezu jedne sa drugim,sud je stao na stanovište,da su činjenice iz činjeničnog opisa izreke presude pod stavom jedan na štetu oštećenog p. b. u potpunosti dokazane i da je okrivljeni dana 07.03.2011 godine, izvršio krivično djelo nasilje u porodici ili porodičnoj zajednici iz čl220.st.2 u vezi st.1.kz cg, pa ga je oglasio krivim jer nije bilo osnova koji bi isključivali postojanje krivičnog djela i krivice okrivljenog.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
679,"pritom sud nije prihvatio odbranu okrivljenog, da ga je oštećeni p. b. hvatao za uho i da istom da istom nije upućivao riječi prijetnje držeći nož u ruci, a iz razloga jer je na sasvim drugačiji način htio prikazati kritični događaj u odnosu na oštećenog p. b. i p. lj..takođe tokom postupka nije dokazano da je okrivljeni izvršio krivično djelo bliže opisano pod stavom dva izreke presude na štetu svoje bivše supruge, oštećene p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
680,"dana 07.03.2011 godine, te ga je na osnovu čl363.st.1tač3.zkp-a, oslobodio od optužbe.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
681,sud je cijenio odbranu okrivljenog upoređujući je sa ostalim izvedenim dokazima naročito sa iskazom svjedoka-oštećene p.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
682,"lj., te dovodeći u vezu jedne sa drugim, a cijeneći ih i svaki pojedinačno, odlučio kao u izreci presude.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
683,"naime, iz iskaza svjedoka \- oštećene p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
684,"je utvrđeno da živi u porodičnoj kući u selu g.-p., opština berane zajedno sa razvednim suprugom p. m. i sinom p. b., te da je tačno da pored sina p. b. imaju još tri kćerke, koje su se poudale i žive kako koja gdje, te da je u noći 07.03.2011.godine, negdje poslije 23,00 sata dok su se nalazili u kuhinji porodične kuće i gledali tv i kada su krenuli da spavaju, p. b. je izašao iz kuhinje dok je p. m. ležao na krevetu i odjednom je pustio jaki vjetar, da bi mu kazala nemoj to tako da radiš, izađi napolje, te riječi je čuo p. b. i odmah se iz hodnika vratio i kazao okrivljenom p. m. : - ""nemoj to tako da radiš, izađi napolje pa to radi"", da bi okrivljeni p. m. ustao sa kreveta, uzeo kuhinjski nož iz vitrine i sa tim nožem krenuo u pravcu p. b., da bi p. b. uzeo stolicu i nije mu dao da uđe u sobu u kojoj se nalazi.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
685,"dalje je navela da je odmah skočila, pritvorila vrata od spavaće sobe gdje se nalazio p. b., kako ne bi p. m. ušao u sobu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
686,"tada je m. p. kazao p. b. :- "" ti napravi kuću pa vladaj, a ja ću te iskasapit, isjeći ću te, poješćeš svoje džigerice "", dok se njoj obratio sa riječima: - ""kurvo j..... ti majku, sve si ti to kriva rodila si mi pičorsku djecu sa t."", te da joj druge riječi nije govorio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
687,"istakla je, da kada je zatvorila vrata od spavaće sobe gdje se nalazio p. b., okrivljeni p. m. se vratio u kuhinju, a zatim iz kuhinje otišao napolje što je iskoristila taj momenat i pozvala policiju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
688,"nedugo zatim, policija je došla i oduzela nož, a zatim ih povela u stanicu policije gdje su dali izjave.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
689,"takođe je navela da kada je p. b. ušao u sobu gdje se nalazila sa svojim bivšim suprugom p. m. i kada je p. b. kazao svom ocu okrivljenom p. m. to se ne radi u kući izađi napolje, okrivjeni p. m. se odmah dohvatio za telefon sa namjerom da pozove policiju, ali mu ista nije dozvolila, oduzela mu telefon, a sve iz razloga, jer je okrivljeni više puta prijavljivao p. b. bez ikakvih razloga, te da se osjećala ugroženom i bojala kako za sebe, tako i za život sina p. b.. iz iskaza svjedoka oštećenog p. b. , se vidi da se u noći 07.03.2011.godine se oko 23,00 sata nlazio u kuhinji porodične kuće gdje živi, a gdje su mu bili majka p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
690,"i otac p. m., koji su inače razvedeni i to p. m. je ležao na jednom krevetu, a majka p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
691,"na drugom krevetu, dok je isti sjedio na stolici i gledao tv, te nakon što je odlučio da ide da spava, oko 23,00 sata možda i nešto više otišao u svoju spavaću sobi, tada čuo kakao njegov otac ispušta gasove, vratio se iz sobe prišao do kreveta gdje mu je ležao moj otac i kazao mu : - ""izađi napolje, pa to uradi napolje"" i malo ga rukom potisnuo u predjelu ramena i kazao mu: - ""nemoj da se ponašaš kao neki konj, no izađi napolje"", a da nije tačno da je istog vukao za uho, da bi p. m. odmah ustao sa kreveta, krenuo put kuhinje, uzeo jedan kuhinjski nož, a zatim mu uputio riječi prijetnje: - "" isukaću ti džigerice"", da bi p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
692,odmah ustala sa kreveta i spriječila da dođe do kontakta.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
693,"istakao je da je ušao u svoju sobu, a p. m. krenuo je put sobe u kojoj se nalazio, a on je uzeo jednu drvenu stolicu i stavio na vrata da ga spriječi da uđe.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
694,zatim se p. m. vratio u kuhinju i počeo da vrijeđa p. lj.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
695,"upućujući joj riječi: - ""kurvo"" i još neke neprimjerne riječi koje ne želi da kaže i koje nije mogao da zapamti koje je te večeri p. m. upućivao kako njemu tako i p.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
696,"lj., a da je i istoj govorio da će je najesti džigericama, a njemu uputio još riječi: - ""sinašu nećeš osvanuti živ"" te da se osećao ugroženo i da se bojao za život kako za sebe tako za život svoje majke p. lj.. sud je prihvatio iskaz svjedoka-oštećene lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
697,"p. u cjelosti, jer je isti jasan i u skladu sa ostalim izvednim dokazima, prvenstveno sa iskazom svjedoka oštećenog p. b., da je okrivljeni p. m. kritične prilike držao kuhinjski nož u ruci i sa istim prijetio oštećenom p. b. upućujući mu riječi kako to stoji u izreci presude pod stavom 1, dok iskaz svjedoka oštećenog p. b., sud nije prihvatio u dijelu da je okrivljeni p. m. upućivao riječi prijetnje oštećenoj p.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
698,"lj., da će je najesti džigerica, jer je iz iskaza svjedoka oštećene p.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
699,"lj., utvrđeno da joj okrivljeni p. m. osim uvredljivih riječi : - kurvo, j..... ti majku, sve si ti to kriva, rodila si mi pičorsku djecu sa t."" nije ništa drugo upućivao, niti prijetio, a kada se pri tom ima u vidu da ista nije dozvolila okrivljenom da uđe u sobu gdje se nalazio oštećeni p. b.. iz nalaza i mišljenja vještaka medicinske struke dr.r.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
700,"r. psihijatra se vidi da je kod oštećenih kritične prilike bio više narušen duševni integritet, jer ih je napao otac i bivši suprug, pa mogu ući u akutnu stresnu situaciju koja je posledica stresogenog faktora, dok je tjelesni integritet manje ugrožen.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
701,"pravnom analizom naprijed utvrđenog činjeničnog stanja, sud je našao, da su se u opisanim radnjama okrivljenog m. p., stekla sva bitna obilježja bića krivičnog djela nasilje u porodici ili porodičnoj zajednici iz čl220.st.2 u vezi st.1.kz cg, na štetu oštećenog p. b.. naime, tokom postupka na osnovu iskaza oštećenog p. b. i svjedoka p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
702,"je utvrđeno da je dana 07.03.2011 godine, oko 23,25 časova, u porodičnoj kući, koja se nalazi u selu g.-p.,opština berane, primjenom grubog nasilja narušio duševni integritet člana svoje porodice, sina p. b., na način što je nakon prepirke sa istim, iz vitrine u kuhinji uzeo kuhinjski nož, marke ""kitchen prince"" sa sječivom dužine oko 20 cm, sredstvo podobno da tijelo teško povrijedi ili zdravlje teško naruši i sa nožem u ruci prijetio oštećenom p. b.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
703,"""ja ću te iskasapiti, isjećiću te, poješćeš svoje džigerice"", zbog kojih prijetnji je oštećeni p. b. ušao u svoju sobu, a kada je okrivljeni pokušao da uđe za njim nije mu dozvolila njegova bivša supruga p. lj.,koja je stala ispred njega, nakon čega je okrivljeni neprestajući da mu prijeti ""kako će mu isukati džigerice"", izašao van kuće, što je oštećeni b. iskoristio, napustio kuću i otišao u svoje auto, da bi se okrivljeni poslije 5-6 minuta vratio u kuću i sa nožem u ruci sjedio na krevetu sve do dolaska policije, a što je i utvrđeno iz nalaza i mišljenja vještaka medicinske struke dr. r. r. psihijatra, da je kod oštećenog p. b. narušen duševni integritet.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
704,"djelujući na opisani način, okrivljeni je postupao sa umišljajem, obzirom da je bio svjestan, da je kuhinjski nož sredstvo podobno da se tijelo teško povrijedi ili zdravlje teško naruši i sa istim nožem u ruci nastavio sa prijetnajma čime je manifestovao htenje za nastupanje zabranjene posledice.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
705,"prilikom odlučivanja o izboru vrste i visine krivične sankcije koju u konkretnom slučaju treba primijeniti prema okrivljenom p. m., za naprijed navedeno krivično djelo, sud je imao u vidu sve okolnosti u smislu čl 42. kz cg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
