,sentence,filename
1459,da je dokazano da su optuženi izvršili krivična djela koja im se optužnicom stavljaju na teret i to da je optuženi b. l. izvršio krivično djelo teška krađa iz čl 240 st. 1 kz-a i i. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1460,krivično djelo prikrivanje iz čl 256 st. 1 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1461,pa ih je usled nedostatka dokaza,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1462,na osnovu čl 363 tač 3 zkp-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1463,oslobodio od optužbe.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1464,na osnovu iskaza svjedoka s. l.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1465,utvrđeno je da je čistio dvorište svoje kuće novembra mjeseca 2010. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1466,zbog smrti sinovca,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1467,zajedno sa sinom b. i tada su našli dvije stare metalne kante,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1468,za koje se ispostavilo da su bakarne.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1469,sin ga je pitao da li može da ih proda i on mu je dozvolio.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1470,takođe je svjedok m. g.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1471,potvrdio da je krajem prošle godine sa optuženim b. l. bio u naselju t.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1472,kada je optuženi b. l. išao kod optuženog i. s. da mu nešto proda,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1473,stvari je iznio iz gepeka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1474,ali ne zna o čemu se radilo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1475,jer nije gledao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1476,a zadržali su se par minuta.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1477,nakon što se sve izdešavalo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1478,saznao je da je optuženi b. l. prodao bakarne kante,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1479,koje je našao u svom dvorištu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1480,optuženom i. s.. optuženi b. l. je negirao izvršenje krivičnog djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1481,što je sud prihvatio.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1482,činjenica je da je kuća oštećenog v. o. obijena i da su iz iste nestali predmeti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1483,što je utvrđeno na osnovu kazivanja oštećenog.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1484,sud nije na osnovu izvedenih dokaza mogao utvrditi da su predmeti koje je optuženi b. l. prodao optuženom i. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1485,upravo ti predmeti.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1486,takođe je optuženi i. s. negirao izvršenje krivičnog djela koje mu se stavlja na teret.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1487,naveo je da je kupio od optuženog b. l. dva kotla,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1488,radilo se o starom bakru,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1489,koji je bio gotovo truo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1490,nije ga pitao da li su kotlovi ukradeni ili ne,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1491,jer nije ni sumljao i bili su za smeće ili otpad,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1492,a nije sumnjao da se radi o ukradenim stvarima.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1493,predmeti koje je optuženi b. l. prodao optuženom i. s. nijesu oduzeti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1494,pa samim tim nije bilo moguće provjeriti da li su to predmeti koji su oduzeti oštećenom.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1495,vještačenjem putem vještaka ekonomske struke utvrdjeno je da vrijednost oduzeti stvari i to : motorne testere „s.“ 028 - neamortizovana vrijednost iznosi 30,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1496,dok tri bakarna kotla i jedna bakarna tepsija,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1497,nemaju vrijednost osim kao otpad,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1498,a kako su teški oko 6 kg,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1499,to vrijednost tih stvari iznosi 24,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1500,što je sud prihvatio.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1501,na osnovu prednjeg činjeničnog utvrđenja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1502,sud nije mogao izvesti zaključak da je dokazano da je optuženi b. l. obio kuću oštećenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1503,jer nije bilo očevidaca događaja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1504,koji bi potvrdili navode optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1505,nijesu nađeni materijalni tragovi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1506,predmeti koje je on prodao optuženom i. s. nijesu oduzeti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1507,te nije bilo moguće utvrditi da li su to predmeti oduzeti iz kuće oštećenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1508,pa bi zaključak suda,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1509,da je izvršio krivično djelo bilo čista predpostavka.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1510,iz prednjeg proizilazi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1511,da nije dokazano ni da je optuženi i. s. izvršio krivično djelo prikrivanje iz čl 256 st. 1 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1512,obzirom da sud nije mogao sa sigurnošću izvesti zaključak da su predmeti koje je isti otkupio od optuženog b. l.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1513,predmeti oduzeti iz kuće oštećenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1514,odnosno predmeti pribavljeni izvršenjem krivičnog djela.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1515,na osnovu prednjeg,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1516,sud nije mogao izvesti zaključak da je dokazano da je optuženi b. l. iz porodične kuće oštećenog oduzeo predmetne stvari,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1517,a da je optuženi i. s. kupio predmetne stvari iako je znao da su pribavljenje krivičnim djelom teška krađa,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1518,pa ih je usled nedostatka dokaza,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1519,na osnovu čl 363 tač 3 zkp-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1520,oslobodio od optužbe.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
1521,m. s. i oštećenog v. j.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1522,donio je i javno objavio dana 30.05.2011. godine p r e s u d u okrivljeni m. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1523,od oca b. i majke i.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1524,rodjen … godine u b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1525,stalno nastanjen u ul.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1526,k r i v je : što je: dana 11.10.2010.godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1527,koji prolazi u blizini njegove kuće u selu š.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1528,suprotno čl11 zakona o oružju ( sl.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1529,list republike crne gore br 49/2004),data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1530,neovlašćeno nosio na javnom mjestu pištolj marke „zastava m70“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1531,sa okvirom u kojem se nalazi 8 metaka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1532,a kojim je ugrozio sigurnost oštećenog v. j.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1533,prijetnjom da će napasti na njegov život ili tijelo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1534,na način što ga je repertirao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1535,usmjerio u pravcu oštećenog i uputio mu riječi „sad ću da te ubijem“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1536,- čime je izvršio krivično djelo nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st.1 krivičnog zakonika,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1537,u sticaju sa krivičnim djelom ugrožavanje sigurnosti iz čl 168 st.1 krivičnog zakonika.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1538,- pa mu sud predhodno utvrđuje za krivično djelo nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st. 1 krivičnog zakonika,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1539,kaznu zatvora u trajanju od 3 ( tri ) mjeseca,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1540,a za krivično djelo ugrožavanje sigurnosti iz čl 168 st. 1 krivičnog zakonika,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1541,kaznu zatvora u trajanju od 30 ( trideset ) dana,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1542,- te mu na osnovu navedenih zakonskih propisa,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1543,te primjenom čl 32,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1544,53 i 54 kz i čl 364 zkp-a i z r i č e uslovnu osudu kojom mu utvrđuje jedinstvenu kaznu zatvora u trajanju od 100 ( sto ) dana i istovremeno određuje da se ista neće izvršiti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1545,ako osuđeni za vrijeme od 1(jedne) godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1546,po pravosnažnosti presude,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1547,ne učini novo krivično djelo.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1548,zastupnik javne optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1549,zamjenik odt- a berane vladan đalović,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1550,u završnoj riječi ostao je pri optužnom predlogu i istakao da je dokazima izvedenim tokom postupka utvrđeno da je okrivljeni izvršio krivična djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1551,te traži da ga sud oglasi krivim i osudi na kaznu po zakonu.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1552,okrivljeni m. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1553,u svojoj odbrani datoj tokom postupka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1554,negirao je izvršenje krivičnog djela i istakao da je učesnik nor-a i ima urednu dozvolu – oružni list za pištolj marke „zastava“ m-70,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1555,koji se sada nalazi u policiji,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1556,koji je policija oduzela.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1557,pred osnovnim sudom u beranama,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1558,pokrenuo je parnični postupak za sprečavanje prolaza preko njegove imovine i branio je v. j. da prolazi sa kamionom preko njegove imovine i da vrši deportaciju šume.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1559,u desetom mjesecu 2010. godine postavio je preko puta neke prepreke,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1560,da ne može da se prođe sa vozilom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1561,u vidu sajli i drvenih greda – vrljika.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1562,on je izašao iz kuće,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1563,koja je udaljena 20 - tak metara,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1564,upozorio ga je riječima :„molim te nemoj da mi rušiš tu ogradu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1565,jer je to moja imovina“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1566,iako ima nešto protiv da se obrati policiji i sudu.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1567,oštećeni je nastavio da uklanja ogradu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1568,pa je otišao u kuću,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1569,uzeo iz kuće pištolj,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1570,izašao i isti je repertirao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1571,a od oštećenog je tog momenta bio udaljen 16-17 metara.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1572,pištolj nije okretao u pravcu oštećenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1573,već je bio okrenut u pravcu zemlje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1574,nije prijetio oštećenom riječima,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1575,već ga je samo upozorio da ne ruši njegovu imovinu i da spor rješavaju sudom.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1576,nakon što je repertirao pištolj,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1577,vratio se u kuću sve do dolaska policije,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1578,kojima je pištolj predao.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1579,na pretresu je dodao da je mislio da je sud donio odluku da se zabranjuje prolaz preko njegove imovine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1580,te je zbog toga postavio ogradu.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1581,istakao je da nije dokazana teza optužbe da je okrivljeni izvršio krivično djelo ugrožavanje sigurnosti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1582,jer je svjedok u istražnom postupku naveo da je optuženi prilikom držanja pištolja rekao „oćeš li da te ubijem“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1583,a nije mu zaprijetio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1584,na način kako to u optužnom predlogu stoji: „ sad ću da te ubijem“.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1585,ovom svjedoku nesumnjivo treba vjerovati,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1586,jer nije srodan niti sa okrivljenim,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1587,niti sa oštećenim a bio je na licu mjesta u svojstvu službenog lica.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1588,što se tiče krivičnog djela nedozvoljeno držanje oružja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1589,takodje smatra da nema elemenata ovog krivičnog djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1590,jer optuženi ima oružni list za držanje oružja i isto je držao legitimno u svojoj kući,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1591,a kritičnom prilikom ga je imao ispred kuće i nije ga nosio krivično pravnom smislu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1592,što bi imalo obilježja krivičnog djela.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1593,predložio je da sud okrivljenog oslobodi optužbe i dosudi mu krivične troškove po at,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1594,a ako zaključi da ima odgovornosti za krivično djelo nedozvoljeno držanje oružja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1595,molio je da mu se uzme u obzir sve olakšavajuće okolnosti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1596,koje se ne sumnjivo stiču u ovoj krivičnoj stvari,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1597,obzirom da je imovina okrivljenog na grub način ugrožena od strane opštine i šumskog preduzeća,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1598,o čemu teče parnični postupak,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1599,kao i starost okrivljenog koji ima 85 godina,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1600,slabijeg je zdravlja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1601,te da je ratni vojni invalid,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1602,do sada primjernog vladanja.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1603,sud nije prihvatio odbranu okrivljenog m. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1604,da oštećenom nije uputio riječi prijetnje „sad ću da te ubijem“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1605,obzirom da je njegova odbrana negirana iskazom oštećenog i svjedoka r. d. i s. s.. tako je na osnovu iskaza oštećenog v. j.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1606,utvrđeno da je od strane šumske uprave p.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1607,dobio koncesiju kao direktor preduzeća g. c. i da ima koncesije na teritoriji sela š.. već duže vrijeme okrivljeni stvara probleme njemu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1608,radnicima šumske uprave,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1609,kao i odgovornim licima u upravi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1610,svakodnevnim prijetnjama da će spriječiti prolaz javnim putem.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1611,predmetnog dana je poslao kamione preduzeća da izvrše utovar građe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1612,pa su mu oni saopštili da su imali problem prilikom prolaska pored kuće okrivljenog.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1613,nakon toga je sa službenikom šu b. s. s. i radnikom r. d. otišao u tom pravcu.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1614,kada su bili blizu kuće m. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1615,on je na putu postavio neke prepreke u vidu drvenih greda.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1616,zaustavili su vozilo i on je izašao sa namjerom da skloni grede.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1617,tada je iz kuće izašao okrivljeni i počeo da mu prijeti riječima „nećeš prolaziti tuda,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1618,"ja ću u tome da te spriječim"".",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1619,nije obraćao pažnju na to,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1620,već je pokušao da ukloni te grede.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1621,u jednom trenutku okrivljeni je ušao u kuću,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1622,predhodno govoreći: „sad ću da te ubijem“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1623,iznio pištolj marke zrvena zastava,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1624,crne boje i isti repertirao i uperio u njegovom pravcu u predjelu grudi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1625,a bio je udaljen 3-4 metra.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1626,kuća okrivljenog je od mjesta događaja udaljena oko 25 metara i on je svo vrijeme u njegovom pravcu išao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1627,držeći pištolj u ruci.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1628,sve ovo su gledali svjedoci s. s. i r. d.. na pretresu je dodao da to nije prvi put da je mu je okrivljeni prijetio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1629,a predmetnog dana je pri tom izvadio i pištolj,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1630,repertirao i saopštio riječi „sad ću da te ubijem“.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1631,takođe je na osnovu iskaza svjedoka r. d. utvrdjeno da su predmetnog dana išli radi obavljanja službenih poslova u šumu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1632,koja se nalazila u selu š.. vozilom je upravljao s. s. koji je zaustavio vozilo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1633,a na putu pored kuće okrivljenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1634,put je bio prepriječen čamovim gredama.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1635,oštećeni je izašao iz vozila da skloni grede,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1636,kada mu je prišao okrivljeni i rekao mu: „ nemoj to da diraš,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1637,to je moje“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1638,na šta mu je oštećeni odgovorio da treba to da otkloni,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1639,da bi prošli.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1640,okrivljeni je kazao: „sačekaj da ti pokažem“ i ušao u kuću,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1641,uzeo pištolj crne boje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1642,repertirao ga i uperio u pravcu oštećenog i to u predjelu njegovih grudi i rekao mu: „ sad ću da te ubijem“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1643,na šta mu je oštećeni kazao „pucaj“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1644,sklonio se nekoliko metara i zvao policiju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1645,a okrivljeni se vratio u kuću.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1646,zatim je došla policija i oduzela pištolj.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1647,na pretresu je dodao da su okrivljeni i oštećeni bili medjusobno udaljeni oko 7-8 m,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1648,kada je okrivljeni uperio pištolj u pravcu oštećenog.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1649,na osnovu iskaza svjedoka s. s. utvrdjeno je da je predmetnog dana vršio službenu radnju kao radnik šu b.. kada su prolazili pored kuće okrivljenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1650,na putu su bile postavljene drvene grede.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1651,zaustavio je vozilo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1652,a oštećeni je izašao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1653,sa namjerom da otkloni grede.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1654,kada je vršio njihovo otklanjanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1655,iz kuće je izašao okrivljeni.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1656,"tom prilikom mu je oštećeni rekao: ""što radiš ovo",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
